FOLIO1|FOLIOA|FOLIO|FOLIOK|HEDAD|H3_2|H3_3|H3_4_2|H3_4_3|H3_4_4|H3_5|H3_6|PONDi|Fac_ajuste|PONDH
9|2|49|1|8|1||1|3||1||145.077393|167.13|145.077393
9|2|49|1|9|1||1|4||1||145.077393|167.13|145.077393
9|2|49|1|10|1||1|5||1||145.077393|167.13|145.077393
9|2|49|1|11|1||1|6||1||145.077393|167.13|145.077393
9|2|49|1|12|1||2|1||1||145.077393|167.13|145.077393
9|2|49|1|13|1||2|2||1||145.077393|167.13|145.077393
9|2|49|1|14|1||2|3||1||145.077393|167.13|145.077393
9|2|49|1|15|1||5|2|1|1||145.077393|167.13|145.077393
9|2|49|1|16|1||5|4|2|1||145.077393|167.13|145.077393
9|2|49|1|17|1||5|6|2|1||145.077393|167.13|145.077393
9|2|49|1|18|2|2||||||145.077393|167.13|145.077393
9|2|49|1|19|2|2||||||145.077393|167.13|145.077393
9|2|49|1|20|2|2||||||145.077393|167.13|145.077393
9|2|49|1|21|2|2||||||145.077393|167.13|145.077393
9|2|49|1|22|2|2||||||145.077393|167.13|145.077393
9|2|49|1|23|2|2||||||145.077393|167.13|145.077393
9|2|49|1|24|2|2||||||145.077393|167.13|145.077393
9|2|49|1|25|1||6|1|2|2|7|145.077393|167.13|145.077393
9|2|52|4|6|1||1|1||1||145.077393|167.13|145.077393
9|2|52|4|7|1||1|2||1||145.077393|167.13|145.077393
9|2|52|4|8|1||1|3||1||145.077393|167.13|145.077393
9|2|52|4|9|1||1|4||1||145.077393|167.13|145.077393
9|2|52|4|10|1||1|5||1||145.077393|167.13|145.077393
9|2|52|4|11|1||1|6||1||145.077393|167.13|145.077393
9|2|52|4|12|1||2|1||1||145.077393|167.13|145.077393
9|2|52|4|13|1||2|2||1||145.077393|167.13|145.077393
9|2|52|4|14|1||2|3||1||145.077393|167.13|145.077393
9|2|52|4|15|1||3|2|2|1||145.077393|167.13|145.077393
9|2|52|4|16|1||3|4|2|1||145.077393|167.13|145.077393
9|2|52|4|17|1||3|6|2|1||145.077393|167.13|145.077393
9|2|52|4|18|1||6|2|2|1||145.077393|167.13|145.077393
9|2|52|4|19|1||6|4|2|1||145.077393|167.13|145.077393
9|2|52|4|20|1||6|6|2|1||145.077393|167.13|145.077393
9|2|52|4|21|1||6|8|2|1||145.077393|167.13|145.077393
9|2|52|4|22|1||6|10|2|1||145.077393|167.13|145.077393
9|2|52|4|23|2|2||||||145.077393|167.13|145.077393
9|2|52|4|24|2|2||||||145.077393|167.13|145.077393
9|2|52|4|25|2|2||||||145.077393|167.13|145.077393
9|2|52|4|26|2|2||||||145.077393|167.13|145.077393
9|2|57|1|6|1||1|1||1||145.077393|115.64|145.077393
9|2|57|1|7|1||1|2||1||145.077393|115.64|145.077393
9|2|57|1|8|1||1|3||1||145.077393|115.64|145.077393
9|2|57|1|9|1||1|4||1||145.077393|115.64|145.077393
9|2|57|1|10|1||1|5||1||145.077393|115.64|145.077393
9|2|57|1|11|1||1|6||1||145.077393|115.64|145.077393
9|2|57|1|12|1||2|1||1||145.077393|115.64|145.077393
9|2|57|1|13|1||2|2||1||145.077393|115.64|145.077393
9|2|57|1|14|1||2|3||2|2|145.077393|115.64|145.077393
9|2|57|1|15|1||2|3||1||145.077393|115.64|145.077393
9|2|57|1|16|1||5|2|2|1||145.077393|115.64|145.077393
9|2|57|1|17|1||5|4|2|1||145.077393|115.64|145.077393
9|2|57|1|18|1||5|5|2|1||145.077393|115.64|145.077393
9|2|57|1|19|2|2||||||145.077393|115.64|145.077393
9|2|58|2|6|1||1|1||1||435.232179|646.04|145.077393
9|2|58|2|7|1||1|2||1||435.232179|646.04|145.077393
9|2|58|2|8|1||1|3||1||435.232179|646.04|145.077393
9|2|58|2|9|1||1|4||1||435.232179|646.04|145.077393
9|2|58|2|10|1||1|5||1||435.232179|646.04|145.077393
9|2|58|2|11|1||1|6||1||435.232179|646.04|145.077393
9|2|58|2|12|1||2|1||1||435.232179|646.04|145.077393
9|2|58|2|13|1||2|2||1||435.232179|646.04|145.077393
9|2|58|2|14|1||2|3||1||435.232179|646.04|145.077393
9|2|58|2|15|1||5|2|2|1||435.232179|646.04|145.077393
9|2|58|2|16|1||5|4|2|1||435.232179|646.04|145.077393
9|2|58|2|17|1||5|6|2|1||435.232179|646.04|145.077393
9|2|58|2|18|1||6|2|2|1||435.232179|646.04|145.077393
9|2|58|2|19|2|2||||||435.232179|646.04|145.077393
9|2|58|2|20|2|2||||||435.232179|646.04|145.077393
9|2|58|2|21|2|2||||||435.232179|646.04|145.077393
9|2|58|2|22|2|2||||||435.232179|646.04|145.077393
9|2|58|2|23|2|2||||||435.232179|646.04|145.077393
9|2|58|2|24|2|2||||||435.232179|646.04|145.077393
9|2|58|2|25|2|2||||||435.232179|646.04|145.077393
9|2|58|2|26|2|2||||||435.232179|646.04|145.077393
9|2|58|2|27|2|2||||||435.232179|646.04|145.077393
9|2|58|2|28|2|2||||||435.232179|646.04|145.077393
9|2|58|2|29|2|2||||||435.232179|646.04|145.077393
9|2|61|5|6|1||1|1||1||54.000379|80.16|54.000379
9|2|61|5|7|1||1|2||1||54.000379|80.16|54.000379
9|2|61|5|8|1||1|3||1||54.000379|80.16|54.000379
9|2|61|5|9|1||1|4||1||54.000379|80.16|54.000379
9|2|61|5|10|1||1|5||1||54.000379|80.16|54.000379
9|2|61|5|11|1||1|6||1||54.000379|80.16|54.000379
9|2|61|5|12|1||2|1||1||54.000379|80.16|54.000379
9|2|61|5|13|1||2|2||1||54.000379|80.16|54.000379
9|2|61|5|14|1||2|3||1||54.000379|80.16|54.000379
9|2|61|5|15|1||3|2|2|1||54.000379|80.16|54.000379
9|2|61|5|16|1||3|4|2|1||54.000379|80.16|54.000379
9|2|61|5|17|1||3|6|2|1||54.000379|80.16|54.000379
9|2|61|5|18|1||6|4|3|1||54.000379|80.16|54.000379
9|2|61|5|19|1||6|8|3|1||54.000379|80.16|54.000379
9|2|61|5|20|1||6|12|3|1||54.000379|80.16|54.000379
9|2|61|5|21|1||6|12|3|1||54.000379|80.16|54.000379
9|2|61|5|22|1||6|12|3|1||54.000379|80.16|54.000379
9|2|61|5|23|2|2||||||54.000379|80.16|54.000379
9|2|61|5|24|2|2||||||54.000379|80.16|54.000379
9|2|61|5|25|2|2||||||54.000379|80.16|54.000379
9|2|61|5|26|2|2||||||54.000379|80.16|54.000379
9|2|61|5|27|2|2||||||54.000379|80.16|54.000379
9|2|61|5|28|2|2||||||54.000379|80.16|54.000379
9|2|62|6|6|1||1|1||1||54.000379|80.16|54.000379
9|2|62|6|7|1||1|2||1||54.000379|80.16|54.000379
9|2|62|6|8|1||1|3||1||54.000379|80.16|54.000379
9|2|62|6|9|1||1|4||1||54.000379|80.16|54.000379
9|2|62|6|10|1||1|5||1||54.000379|80.16|54.000379
9|2|62|6|11|1||1|6||1||54.000379|80.16|54.000379
9|2|62|6|12|1||2|1||1||54.000379|80.16|54.000379
9|2|62|6|13|1||2|2||1||54.000379|80.16|54.000379
9|2|62|6|14|1||2|3||1||54.000379|80.16|54.000379
9|2|62|6|15|1||3|2|2|2|1|54.000379|80.16|54.000379
9|2|62|6|16|1||3|2|2|1||54.000379|80.16|54.000379
9|2|62|6|17|1||3|4|2|1||54.000379|80.16|54.000379
9|2|62|6|18|1||3|6|2|2|1|54.000379|80.16|54.000379
9|2|62|6|19|1||3|6|2|1||54.000379|80.16|54.000379
9|2|62|6|20|1||6|2|2|1||54.000379|80.16|54.000379
9|2|62|6|21|1||6|4|2|1||54.000379|80.16|54.000379
9|2|62|6|22|1||6|6|2|1||54.000379|80.16|54.000379
9|2|62|6|23|1||6|8|2|2|1|54.000379|80.16|54.000379
9|2|62|6|24|1||6|8|2|1||54.000379|80.16|54.000379
9|2|62|6|25|2|2||||||54.000379|80.16|54.000379
9|2|62|6|26|2|2||||||54.000379|80.16|54.000379
9|2|62|6|27|2|2||||||54.000379|80.16|54.000379
9|2|62|6|28|2|2||||||54.000379|80.16|54.000379
9|2|64|8|6|1||1|1||1||162.001137|129.13|54.000379
9|2|64|8|7|1||1|2||1||162.001137|129.13|54.000379
9|2|64|8|8|1||1|3||1||162.001137|129.13|54.000379
9|2|64|8|9|1||1|4||1||162.001137|129.13|54.000379
9|2|64|8|10|1||1|5||1||162.001137|129.13|54.000379
9|2|64|8|11|1||1|6||1||162.001137|129.13|54.000379
9|2|64|8|12|1||2|1||1||162.001137|129.13|54.000379
9|2|64|8|13|1||2|2||1||162.001137|129.13|54.000379
9|2|64|8|14|1||2|3||1||162.001137|129.13|54.000379
9|2|64|8|15|1||3|2|2|1||162.001137|129.13|54.000379
9|2|64|8|16|1||3|4|2|1||162.001137|129.13|54.000379
9|2|64|8|17|1||3|6|2|1||162.001137|129.13|54.000379
9|2|64|8|18|1||6|2|2|1||162.001137|129.13|54.000379
9|2|64|8|19|1||6|4|2|2|7|162.001137|129.13|54.000379
9|2|65|1|6|1||1|1||1||54.000379|40.72|54.000379
9|2|65|1|7|1||1|2||1||54.000379|40.72|54.000379
9|2|65|1|8|1||1|3||1||54.000379|40.72|54.000379
9|2|65|1|9|1||1|4||1||54.000379|40.72|54.000379
9|2|65|1|10|1||1|5||1||54.000379|40.72|54.000379
9|2|65|1|11|1||1|6||1||54.000379|40.72|54.000379
9|2|65|1|12|1||2|1||1||54.000379|40.72|54.000379
9|2|65|1|13|1||2|2||1||54.000379|40.72|54.000379
9|2|65|1|14|1||2|3||1||54.000379|40.72|54.000379
9|2|65|1|15|1||3|2|1|1||54.000379|40.72|54.000379
9|2|65|1|16|1||3|4|2|1||54.000379|40.72|54.000379
9|2|65|1|17|1||3|6|2|1||54.000379|40.72|54.000379
9|2|65|1|18|1||6|2|2|1||54.000379|40.72|54.000379
9|2|65|1|19|1||6|4|2|1||54.000379|40.72|54.000379
9|2|65|1|20|1||6|6|2|2|7|54.000379|40.72|54.000379
9|2|66|2|6|1||1|1||1||108.000758|104.63|54.000379
9|2|66|2|7|1||1|2||1||108.000758|104.63|54.000379
9|2|66|2|8|1||1|3||1||108.000758|104.63|54.000379
9|2|66|2|9|1||1|4||1||108.000758|104.63|54.000379
9|2|66|2|10|1||1|5||1||108.000758|104.63|54.000379
9|2|66|2|11|1||1|6||1||108.000758|104.63|54.000379
9|2|66|2|12|1||2|1||1||108.000758|104.63|54.000379
9|2|66|2|13|1||2|2||1||108.000758|104.63|54.000379
9|2|66|2|14|1||2|3||1||108.000758|104.63|54.000379
9|2|66|2|15|1||3|2|2|1||108.000758|104.63|54.000379
9|2|66|2|16|1||3|4|2|1||108.000758|104.63|54.000379
9|2|66|2|17|1||3|6|2|1||108.000758|104.63|54.000379
9|2|66|2|18|1||6|2|2|1||108.000758|104.63|54.000379
9|2|66|2|19|1||6|4|2|1||108.000758|104.63|54.000379
9|2|66|2|20|1||6|6|2|1||108.000758|104.63|54.000379
9|2|66|2|21|1||6|8|2|1||108.000758|104.63|54.000379
9|2|66|2|22|1||7|2|2|1||108.000758|104.63|54.000379
9|2|66|2|23|1||7|3|2|2|7|108.000758|104.63|54.000379
9|2|69|5|6|1||1|1||1||54.000379|62.21|54.000379
9|2|69|5|7|1||1|2||1||54.000379|62.21|54.000379
9|2|69|5|8|1||1|3||1||54.000379|62.21|54.000379
9|2|69|5|9|1||1|4||1||54.000379|62.21|54.000379
9|2|69|5|10|1||1|5||1||54.000379|62.21|54.000379
9|2|69|5|11|1||1|6||1||54.000379|62.21|54.000379
9|2|69|5|12|1||2|1||1||54.000379|62.21|54.000379
9|2|69|5|13|1||2|2||1||54.000379|62.21|54.000379
9|2|69|5|14|1||2|3||1||54.000379|62.21|54.000379
9|2|69|5|15|1||3|2|2|1||54.000379|62.21|54.000379
9|2|69|5|16|1||3|2|2|1||54.000379|62.21|54.000379
9|2|69|5|17|1||3|4|2|1||54.000379|62.21|54.000379
9|2|69|5|18|1||3|6|2|1||54.000379|62.21|54.000379
9|2|69|5|19|1||6|2|2|1||54.000379|62.21|54.000379
9|2|69|5|20|1||6|4|2|1||54.000379|62.21|54.000379
9|2|69|5|21|2|2||||||54.000379|62.21|54.000379
9|2|69|5|22|1||6|6|2|1||54.000379|62.21|54.000379
9|2|69|5|23|1||6|8|2|1||54.000379|62.21|54.000379
9|2|69|5|24|1||6|10|2|1||54.000379|62.21|54.000379
9|2|69|5|25|2|2||||||54.000379|62.21|54.000379
9|2|69|5|26|1||7|7|7|2|7|54.000379|62.21|54.000379
9|2|70|6|6|1||1|1||1||54.000379|53.49|54.000379
9|2|70|6|7|1||1|2||1||54.000379|53.49|54.000379
9|2|70|6|8|1||1|3||1||54.000379|53.49|54.000379
9|2|70|6|9|1||1|4||1||54.000379|53.49|54.000379
9|2|70|6|10|1||1|5||1||54.000379|53.49|54.000379
9|2|70|6|11|1||1|6||1||54.000379|53.49|54.000379
9|2|70|6|12|1||2|1||1||54.000379|53.49|54.000379
9|2|70|6|13|1||2|2||1||54.000379|53.49|54.000379
9|2|70|6|14|1||2|3||1||54.000379|53.49|54.000379
9|2|70|6|15|1||3|2|2|1||54.000379|53.49|54.000379
9|2|70|6|16|1||3|4|2|1||54.000379|53.49|54.000379
9|2|70|6|17|1||3|6|2|1||54.000379|53.49|54.000379
9|2|70|6|18|2|2||||||54.000379|53.49|54.000379
9|2|70|6|19|2|2||||||54.000379|53.49|54.000379
9|2|70|6|20|2|2||||||54.000379|53.49|54.000379
9|2|70|6|21|2|2||||||54.000379|53.49|54.000379
9|2|70|6|22|2|2||||||54.000379|53.49|54.000379
9|2|70|6|23|2|2||||||54.000379|53.49|54.000379
9|2|70|6|24|2|2||||||54.000379|53.49|54.000379
9|2|70|6|25|2|2||||||54.000379|53.49|54.000379
9|2|72|8|6|1||1|1||1||54.000379|49.62|54.000379
9|2|72|8|7|1||1|2||1||54.000379|49.62|54.000379
9|2|72|8|8|1||1|3||1||54.000379|49.62|54.000379
9|2|72|8|9|1||1|4||1||54.000379|49.62|54.000379
9|2|72|8|10|1||1|5||1||54.000379|49.62|54.000379
9|2|72|8|11|1||1|6||1||54.000379|49.62|54.000379
9|2|72|8|12|1||2|1||1||54.000379|49.62|54.000379
9|2|72|8|13|1||2|2||1||54.000379|49.62|54.000379
9|2|72|8|14|1||2|3||1||54.000379|49.62|54.000379
9|2|72|8|15|1||5|2|2|1||54.000379|49.62|54.000379
9|2|72|8|16|1||5|4|2|1||54.000379|49.62|54.000379
9|2|72|8|17|1||5|6|2|1||54.000379|49.62|54.000379
9|2|72|8|18|2|2||||||54.000379|49.62|54.000379
9|2|72|8|19|2|2||||||54.000379|49.62|54.000379
9|2|72|8|20|2|2||||||54.000379|49.62|54.000379
9|2|72|8|21|2|2||||||54.000379|49.62|54.000379
9|2|72|8|22|2|2||||||54.000379|49.62|54.000379
9|2|72|8|23|2|2||||||54.000379|49.62|54.000379
9|2|73|1|6|1||1|1||1||108.000758|104.63|54.000379
9|2|73|1|7|1||1|2||1||108.000758|104.63|54.000379
9|2|73|1|8|1||1|3||1||108.000758|104.63|54.000379
9|2|73|1|9|1||1|4||1||108.000758|104.63|54.000379
9|2|73|1|10|1||1|5||1||108.000758|104.63|54.000379
9|2|73|1|11|1||1|6||1||108.000758|104.63|54.000379
9|2|73|1|12|1||2|1||1||108.000758|104.63|54.000379
9|2|73|1|13|1||2|2||1||108.000758|104.63|54.000379
9|2|73|1|14|1||2|3||1||108.000758|104.63|54.000379
9|2|73|1|15|1||3|2|2|1||108.000758|104.63|54.000379
9|2|73|1|16|1||3|4|2|1||108.000758|104.63|54.000379
9|2|73|1|17|1||3|6|2|1||108.000758|104.63|54.000379
9|2|73|1|18|1||6|2|2|1||108.000758|104.63|54.000379
9|2|73|1|19|1||6|4|2|1||108.000758|104.63|54.000379
9|2|73|1|20|1||6|6|2|1||108.000758|104.63|54.000379
9|2|73|1|21|1||6|8|2|1||108.000758|104.63|54.000379
9|2|73|1|22|1||7|7|7|2|7|108.000758|104.63|54.000379
9|2|74|2|5|1||1|1||1||108.000758|160.31|54.000379
9|2|74|2|6|1||1|2||1||108.000758|160.31|54.000379
9|2|74|2|7|1||1|3||1||108.000758|160.31|54.000379
9|2|74|2|8|1||1|4||1||108.000758|160.31|54.000379
9|2|74|2|9|1||1|5||2|2|108.000758|160.31|54.000379
9|2|74|2|10|1||1|5||1||108.000758|160.31|54.000379
9|2|74|2|11|1||1|6||2|1|108.000758|160.31|54.000379
9|2|74|2|12|1||1|6||1||108.000758|160.31|54.000379
9|2|74|2|13|2|2||||||108.000758|160.31|54.000379
9|2|74|2|14|2|2||||||108.000758|160.31|54.000379
9|2|74|2|15|2|2||||||108.000758|160.31|54.000379
9|2|74|2|16|2|2||||||108.000758|160.31|54.000379
9|2|74|2|17|2|2||||||108.000758|160.31|54.000379
9|2|74|2|18|2|2||||||108.000758|160.31|54.000379
9|2|74|2|19|2|2||||||108.000758|160.31|54.000379
9|2|74|2|20|2|2||||||108.000758|160.31|54.000379
9|2|74|2|21|2|2||||||108.000758|160.31|54.000379
9|2|74|2|22|2|2||||||108.000758|160.31|54.000379
9|2|74|2|23|2|2||||||108.000758|160.31|54.000379
9|2|74|2|24|2|2||||||108.000758|160.31|54.000379
9|2|74|2|25|2|2||||||108.000758|160.31|54.000379
9|2|74|2|26|2|2||||||108.000758|160.31|54.000379
9|2|74|2|27|2|2||||||108.000758|160.31|54.000379
9|2|74|2|28|2|2||||||108.000758|160.31|54.000379
9|2|75|3|6|1||1|1||1||54.000379|80.16|54.000379
9|2|75|3|7|1||1|2||1||54.000379|80.16|54.000379
9|2|75|3|8|1||1|3||1||54.000379|80.16|54.000379
9|2|75|3|9|1||1|4||1||54.000379|80.16|54.000379
9|2|75|3|10|1||1|5||1||54.000379|80.16|54.000379
9|2|75|3|11|1||1|6||1||54.000379|80.16|54.000379
9|2|75|3|12|1||2|1||1||54.000379|80.16|54.000379
9|2|75|3|13|1||2|2||1||54.000379|80.16|54.000379
9|2|75|3|14|1||2|3||1||54.000379|80.16|54.000379
9|2|75|3|15|1||3|2|2|1||54.000379|80.16|54.000379
9|2|75|3|16|1||3|3|2|2|2|54.000379|80.16|54.000379
9|2|75|3|17|2|2||||||54.000379|80.16|54.000379
9|2|75|3|18|2|2||||||54.000379|80.16|54.000379
9|2|75|3|19|2|2||||||54.000379|80.16|54.000379
9|2|75|3|20|2|2||||||54.000379|80.16|54.000379
9|2|75|3|21|2|2||||||54.000379|80.16|54.000379
9|2|75|3|22|2|2||||||54.000379|80.16|54.000379
9|2|75|3|23|2|2||||||54.000379|80.16|54.000379
9|2|75|3|24|2|2||||||54.000379|80.16|54.000379
9|2|75|3|25|2|2||||||54.000379|80.16|54.000379
9|2|75|3|26|2|2||||||54.000379|80.16|54.000379
9|2|75|3|27|2|2||||||54.000379|80.16|54.000379
9|2|75|3|28|2|2||||||54.000379|80.16|54.000379
9|2|75|3|29|2|2||||||54.000379|80.16|54.000379
9|2|77|5|6|1||1|1||1||62.125788|92.22|62.125788
9|2|77|5|7|1||1|2||1||62.125788|92.22|62.125788
9|2|77|5|8|1||1|3||1||62.125788|92.22|62.125788
9|2|77|5|9|1||1|4||1||62.125788|92.22|62.125788
9|2|77|5|10|2|2||||||62.125788|92.22|62.125788
9|2|77|5|11|2|2||||||62.125788|92.22|62.125788
9|2|77|5|12|2|2||||||62.125788|92.22|62.125788
9|2|77|5|13|2|2||||||62.125788|92.22|62.125788
9|2|77|5|14|2|2||||||62.125788|92.22|62.125788
9|2|77|5|15|2|2||||||62.125788|92.22|62.125788
9|2|77|5|16|2|2||||||62.125788|92.22|62.125788
9|2|77|5|17|2|2||||||62.125788|92.22|62.125788
9|2|77|5|18|2|2||||||62.125788|92.22|62.125788
9|2|77|5|19|2|2||||||62.125788|92.22|62.125788
9|2|77|5|20|2|2||||||62.125788|92.22|62.125788
9|2|77|5|21|2|2||||||62.125788|92.22|62.125788
9|2|77|5|22|2|2||||||62.125788|92.22|62.125788
9|2|77|5|23|2|2||||||62.125788|92.22|62.125788
9|2|77|5|24|2|2||||||62.125788|92.22|62.125788
9|2|77|5|25|2|2||||||62.125788|92.22|62.125788
9|2|77|5|26|2|2||||||62.125788|92.22|62.125788
9|2|77|5|27|2|2||||||62.125788|92.22|62.125788
9|2|77|5|28|2|2||||||62.125788|92.22|62.125788
9|2|80|8|6|1||1|1||1||124.251576|114.17|62.125788
9|2|80|8|7|1||1|2||1||124.251576|114.17|62.125788
9|2|80|8|8|1||1|3||1||124.251576|114.17|62.125788
9|2|80|8|9|1||1|4||1||124.251576|114.17|62.125788
9|2|80|8|10|1||1|5||1||124.251576|114.17|62.125788
9|2|80|8|11|1||1|6||1||124.251576|114.17|62.125788
9|2|80|8|12|1||2|1||1||124.251576|114.17|62.125788
9|2|80|8|13|1||2|2||1||124.251576|114.17|62.125788
9|2|80|8|14|1||2|3||1||124.251576|114.17|62.125788
9|2|80|8|15|1||3|1|2|1||124.251576|114.17|62.125788
9|2|80|8|16|1||3|3|2|2|2|124.251576|114.17|62.125788
9|2|80|8|17|2|2||||||124.251576|114.17|62.125788
9|2|80|8|18|2|2||||||124.251576|114.17|62.125788
9|2|80|8|19|2|2||||||124.251576|114.17|62.125788
9|2|80|8|20|2|2||||||124.251576|114.17|62.125788
9|2|80|8|21|1||5|1|1|1||124.251576|114.17|62.125788
9|2|80|8|22|1||5|2|1|1||124.251576|114.17|62.125788
9|2|80|8|23|1||5|3|1|2|7|124.251576|114.17|62.125788
9|2|81|1|6|1||1|1||1||62.125788|49.52|62.125788
9|2|81|1|7|1||1|2||1||62.125788|49.52|62.125788
9|2|81|1|8|1||1|3||1||62.125788|49.52|62.125788
9|2|81|1|9|1||1|4||1||62.125788|49.52|62.125788
9|2|81|1|10|1||1|5||1||62.125788|49.52|62.125788
9|2|81|1|11|1||1|6||1||62.125788|49.52|62.125788
9|2|81|1|12|1||2|1||1||62.125788|49.52|62.125788
9|2|81|1|13|1||2|2||1||62.125788|49.52|62.125788
9|2|81|1|14|1||2|3||1||62.125788|49.52|62.125788
9|2|81|1|15|1||3|1|2|2|2|62.125788|49.52|62.125788
9|2|81|1|16|2|2||||||62.125788|49.52|62.125788
9|2|81|1|17|2|2||||||62.125788|49.52|62.125788
9|2|81|1|18|2|2||||||62.125788|49.52|62.125788
9|2|88|8|6|1||1|1||1||62.125788|92.22|62.125788
9|2|88|8|7|1||1|2||1||62.125788|92.22|62.125788
9|2|88|8|8|1||1|3||1||62.125788|92.22|62.125788
9|2|88|8|9|1||1|4||1||62.125788|92.22|62.125788
9|2|88|8|10|1||1|5||1||62.125788|92.22|62.125788
9|2|88|8|11|1||1|6||1||62.125788|92.22|62.125788
9|2|88|8|12|1||2|1||1||62.125788|92.22|62.125788
9|2|88|8|13|1||2|2||1||62.125788|92.22|62.125788
9|2|88|8|14|1||2|3||1||62.125788|92.22|62.125788
9|2|88|8|15|2|2||||||62.125788|92.22|62.125788
9|2|88|8|16|2|2||||||62.125788|92.22|62.125788
9|2|88|8|17|2|2||||||62.125788|92.22|62.125788
9|2|88|8|18|2|2||||||62.125788|92.22|62.125788
9|2|88|8|19|2|2||||||62.125788|92.22|62.125788
9|2|88|8|20|2|2||||||62.125788|92.22|62.125788
9|2|88|8|21|2|2||||||62.125788|92.22|62.125788
9|2|88|8|22|2|2||||||62.125788|92.22|62.125788
9|2|88|8|23|2|2||||||62.125788|92.22|62.125788
9|2|88|8|24|2|2||||||62.125788|92.22|62.125788
9|2|88|8|25|2|2||||||62.125788|92.22|62.125788
9|2|88|8|26|1||3|1|7|2|2|62.125788|92.22|62.125788
9|2|88|8|27|2|2||||||62.125788|92.22|62.125788
9|2|88|8|28|2|2||||||62.125788|92.22|62.125788
9|2|90|2|6|1||1|1||1||62.125788|71.57|62.125788
9|2|90|2|7|1||1|2||1||62.125788|71.57|62.125788
9|2|90|2|8|1||1|3||1||62.125788|71.57|62.125788
9|2|90|2|9|1||1|4||1||62.125788|71.57|62.125788
9|2|90|2|10|1||1|5||1||62.125788|71.57|62.125788
9|2|90|2|11|1||1|6||1||62.125788|71.57|62.125788
9|2|90|2|12|1||2|1||1||62.125788|71.57|62.125788
9|2|90|2|13|1||2|2||1||62.125788|71.57|62.125788
9|2|90|2|14|1||2|3||2|1|62.125788|71.57|62.125788
9|2|90|2|15|1||2|3||1||62.125788|71.57|62.125788
9|2|90|2|16|1||3|1|2|1||62.125788|71.57|62.125788
9|2|90|2|17|1||3|3|2|1||62.125788|71.57|62.125788
9|2|90|2|18|1||3|5|2|1||62.125788|71.57|62.125788
9|2|90|2|19|2|2||||||62.125788|71.57|62.125788
9|2|90|2|20|2|2||||||62.125788|71.57|62.125788
9|2|90|2|21|2|2||||||62.125788|71.57|62.125788
9|2|90|2|22|2|2||||||62.125788|71.57|62.125788
9|2|90|2|23|2|2||||||62.125788|71.57|62.125788
9|2|90|2|24|2|2||||||62.125788|71.57|62.125788
9|2|90|2|25|2|2||||||62.125788|71.57|62.125788
9|2|94|6|6|1||1|1||1||71.781895|71.1|71.781895
9|2|94|6|7|1||1|2||1||71.781895|71.1|71.781895
9|2|94|6|8|1||1|3||1||71.781895|71.1|71.781895
9|2|94|6|9|1||1|4||1||71.781895|71.1|71.781895
9|2|94|6|10|1||1|5||1||71.781895|71.1|71.781895
9|2|94|6|11|1||1|6||1||71.781895|71.1|71.781895
9|2|94|6|12|1||2|1||1||71.781895|71.1|71.781895
9|2|94|6|13|1||2|2||1||71.781895|71.1|71.781895
9|2|94|6|14|1||2|3||1||71.781895|71.1|71.781895
9|2|94|6|15|2|2||||||71.781895|71.1|71.781895
9|2|94|6|16|2|2||||||71.781895|71.1|71.781895
9|2|94|6|17|2|2||||||71.781895|71.1|71.781895
9|2|94|6|18|2|2||||||71.781895|71.1|71.781895
9|2|94|6|19|2|2||||||71.781895|71.1|71.781895
9|2|94|6|20|2|2||||||71.781895|71.1|71.781895
9|2|94|6|21|2|2||||||71.781895|71.1|71.781895
9|2|94|6|22|2|2||||||71.781895|71.1|71.781895
9|2|94|6|23|2|2||||||71.781895|71.1|71.781895
9|2|94|6|24|2|2||||||71.781895|71.1|71.781895
9|2|95|7|6|1||1|1||1||215.345684|171.65|71.781895
9|2|95|7|7|1||1|2||1||215.345684|171.65|71.781895
9|2|95|7|8|1||1|3||1||215.345684|171.65|71.781895
9|2|95|7|9|1||1|4||1||215.345684|171.65|71.781895
9|2|95|7|10|1||1|5||1||215.345684|171.65|71.781895
9|2|95|7|11|1||1|6||1||215.345684|171.65|71.781895
9|2|95|7|12|1||2|1||1||215.345684|171.65|71.781895
9|2|95|7|13|1||2|2||1||215.345684|171.65|71.781895
9|2|95|7|14|1||2|3||1||215.345684|171.65|71.781895
9|2|95|7|15|1||3|1|2|1||215.345684|171.65|71.781895
9|2|95|7|16|1||3|3|2|1||215.345684|171.65|71.781895
9|2|95|7|17|1||3|5|2|1||215.345684|171.65|71.781895
9|2|95|7|18|1||6|1|2|2|7|215.345684|171.65|71.781895
9|2|106|2|6|1||1|1||1||186.377364|276.65|62.125788
9|2|106|2|7|1||1|2||1||186.377364|276.65|62.125788
9|2|106|2|8|1||1|3||1||186.377364|276.65|62.125788
9|2|106|2|9|1||1|4||1||186.377364|276.65|62.125788
9|2|106|2|10|1||1|5||1||186.377364|276.65|62.125788
9|2|106|2|11|1||1|6||1||186.377364|276.65|62.125788
9|2|106|2|12|1||2|1||1||186.377364|276.65|62.125788
9|2|106|2|13|1||2|2||1||186.377364|276.65|62.125788
9|2|106|2|14|1||2|3||1||186.377364|276.65|62.125788
9|2|106|2|15|1||5|1|2|1||186.377364|276.65|62.125788
9|2|106|2|16|1||5|3|2|1||186.377364|276.65|62.125788
9|2|106|2|17|2|2||||||186.377364|276.65|62.125788
